Participant,Freq,Amp,Timbre,Experience,Rating
14,0,0,0,Adhesiveness,1
14,0,0,1,Roughness,1
14,0,0,1,Sharpness,3
14,0,0,1,Bumpyness,2
14,0,0,1,Adhesiveness,2
14,0,0,2,Roughness,2
14,0,0,2,Sharpness,5
14,0,0,2,Bumpyness,2
14,0,0,2,Adhesiveness,3
14,0,0,3,Roughness,0
14,0,0,3,Sharpness,10
14,0,0,3,Bumpyness,0
14,0,0,3,Adhesiveness,0
14,0,1,0,Roughness,6
14,0,1,0,Sharpness,3
14,0,1,0,Bumpyness,40
14,0,1,0,Adhesiveness,7
14,0,1,1,Roughness,4
14,0,1,1,Sharpness,1
14,0,1,1,Bumpyness,2
14,0,1,1,Adhesiveness,3
14,0,1,2,Roughness,4
14,0,1,2,Sharpness,12
14,0,1,2,Bumpyness,2
14,0,1,2,Adhesiveness,3
14,0,1,3,Roughness,1
14,0,1,3,Sharpness,7
14,0,1,3,Bumpyness,0
14,0,1,3,Adhesiveness,2
14,0,2,0,Roughness,5
14,0,2,0,Sharpness,7
14,0,2,0,Bumpyness,3
14,0,2,0,Adhesiveness,4
14,0,2,1,Roughness,7
14,0,2,1,Sharpness,4
14,0,2,1,Bumpyness,5
14,0,2,1,Adhesiveness,5
14,0,2,2,Roughness,1
14,0,2,2,Sharpness,1
14,0,2,2,Bumpyness,5
14,0,2,2,Adhesiveness,5
14,0,2,3,Roughness,2
14,0,2,3,Sharpness,6
14,0,2,3,Bumpyness,2
14,0,2,3,Adhesiveness,2
14,1,0,0,Roughness,0
14,1,0,0,Sharpness,1
14,1,0,0,Bumpyness,0
14,1,0,0,Adhesiveness,0
14,1,0,1,Roughness,0
14,1,0,1,Sharpness,11
14,1,0,1,Bumpyness,1
14,1,0,1,Adhesiveness,2
14,1,0,2,Roughness,1
14,1,0,2,Sharpness,6
14,1,0,2,Bumpyness,5
14,1,0,2,Adhesiveness,4
14,1,0,3,Roughness,1
14,1,0,3,Sharpness,9
14,1,0,3,Bumpyness,1
14,1,0,3,Adhesiveness,1
14,1,1,0,Roughness,3
14,1,1,0,Sharpness,3
14,1,1,0,Bumpyness,3
14,1,1,0,Adhesiveness,2
14,1,1,1,Roughness,2
14,1,1,1,Sharpness,9
14,1,1,1,Bumpyness,2
14,1,1,1,Adhesiveness,3
14,1,1,2,Roughness,2
14,1,1,2,Sharpness,8
14,1,1,2,Bumpyness,5
14,1,1,2,Adhesiveness,6
14,1,1,3,Roughness,1
14,1,1,3,Sharpness,6
14,1,1,3,Bumpyness,0
14,1,1,3,Adhesiveness,0
14,1,2,0,Roughness,7
14,1,2,0,Sharpness,1
14,1,2,0,Bumpyness,40
14,1,2,0,Adhesiveness,10
14,1,2,1,Roughness,5
14,1,2,1,Sharpness,11
14,1,2,1,Bumpyness,5
14,1,2,1,Adhesiveness,3
14,1,2,2,Roughness,6
14,1,2,2,Sharpness,11
14,1,2,2,Bumpyness,3
14,1,2,2,Adhesiveness,5
14,1,2,3,Roughness,1
14,1,2,3,Sharpness,9
14,1,2,3,Bumpyness,0
14,1,2,3,Adhesiveness,2
14,2,0,0,Roughness,0
14,2,0,0,Sharpness,3
14,2,0,0,Bumpyness,0
14,2,0,0,Adhesiveness,0
14,2,0,1,Roughness,1
14,2,0,1,Sharpness,6
14,2,0,1,Bumpyness,0
14,2,0,1,Adhesiveness,2
14,2,0,2,Roughness,5
14,2,0,2,Sharpness,5
14,2,0,2,Bumpyness,60
14,2,0,2,Adhesiveness,10
14,2,0,3,Roughness,0
14,2,0,3,Sharpness,1
14,2,0,3,Bumpyness,1
14,2,0,3,Adhesiveness,2
14,2,1,0,Roughness,0
14,2,1,0,Sharpness,1
14,2,1,0,Bumpyness,5
14,2,1,0,Adhesiveness,4
14,2,1,1,Roughness,5
14,2,1,1,Sharpness,5
14,2,1,1,Bumpyness,5
14,2,1,1,Adhesiveness,5
14,2,1,2,Roughness,2
14,2,1,2,Sharpness,11
14,2,1,2,Bumpyness,2
14,2,1,2,Adhesiveness,4
14,2,1,3,Roughness,1
14,2,1,3,Sharpness,4
14,2,1,3,Bumpyness,5
14,2,1,3,Adhesiveness,4
14,2,2,0,Roughness,4
14,2,2,0,Sharpness,6
14,2,2,0,Bumpyness,1
14,2,2,0,Adhesiveness,4
14,2,2,1,Roughness,7
14,2,2,1,Sharpness,7
14,2,2,1,Bumpyness,30
14,2,2,1,Adhesiveness,5
14,2,2,2,Roughness,5
14,2,2,2,Sharpness,7
14,2,2,2,Bumpyness,40
14,2,2,2,Adhesiveness,5
14,2,2,3,Roughness,1
14,2,2,3,Sharpness,9
14,2,2,3,Bumpyness,5
14,2,2,3,Adhesiveness,4
14,3,0,0,Roughness,0
14,3,0,0,Sharpness,1
14,3,0,0,Bumpyness,0
14,3,0,0,Adhesiveness,1
14,3,0,1,Roughness,2
14,3,0,1,Sharpness,4
14,3,0,1,Bumpyness,2
14,3,0,1,Adhesiveness,2
14,3,0,2,Roughness,1
14,3,0,2,Sharpness,9
14,3,0,2,Bumpyness,2
14,3,0,2,Adhesiveness,0
14,3,0,3,Roughness,3
14,3,0,3,Sharpness,1
14,3,0,3,Bumpyness,30
14,3,0,3,Adhesiveness,0
14,3,1,0,Roughness,3
14,3,1,0,Sharpness,9
14,3,1,0,Bumpyness,1
14,3,1,0,Adhesiveness,3
14,3,1,1,Roughness,8
14,3,1,1,Sharpness,8
14,3,1,1,Bumpyness,0
14,3,1,1,Adhesiveness,6
14,3,1,2,Roughness,7
14,3,1,2,Sharpness,2
14,3,1,2,Bumpyness,50
14,3,1,2,Adhesiveness,5
14,3,1,3,Roughness,6
14,3,1,3,Sharpness,3
14,3,1,3,Bumpyness,50
14,3,1,3,Adhesiveness,2
14,3,2,0,Roughness,6
14,3,2,0,Sharpness,8
14,3,2,0,Bumpyness,0
14,3,2,0,Adhesiveness,5
14,3,2,1,Roughness,7
14,3,2,1,Sharpness,11
14,3,2,1,Bumpyness,5
14,3,2,1,Adhesiveness,6
14,3,2,2,Roughness,5
14,3,2,2,Sharpness,3
14,3,2,2,Bumpyness,3
14,3,2,2,Adhesiveness,4
14,3,2,3,Roughness,1
14,3,2,3,Sharpness,6
14,3,2,3,Bumpyness,3
14,3,2,3,Adhesiveness,1
14,4,0,0,Roughness,3
14,4,0,0,Sharpness,3
14,4,0,0,Bumpyness,0
14,4,0,0,Adhesiveness,3
14,4,0,1,Roughness,1
14,4,0,1,Sharpness,4
14,4,0,1,Bumpyness,0
14,4,0,1,Adhesiveness,2
14,4,0,2,Roughness,1
14,4,0,2,Sharpness,1
14,4,0,2,Bumpyness,10
14,4,0,2,Adhesiveness,1
14,4,0,3,Roughness,2
14,4,0,3,Sharpness,1
14,4,0,3,Bumpyness,10
14,4,0,3,Adhesiveness,1
14,4,1,0,Roughness,0
14,4,1,0,Sharpness,1
14,4,1,0,Bumpyness,0
14,4,1,0,Adhesiveness,3
14,4,1,1,Roughness,3
14,4,1,1,Sharpness,1
14,4,1,1,Bumpyness,70
14,4,1,1,Adhesiveness,1
14,4,1,2,Roughness,1
14,4,1,2,Sharpness,4
14,4,1,2,Bumpyness,5
14,4,1,2,Adhesiveness,5
14,4,1,3,Roughness,2
14,4,1,3,Sharpness,1
14,4,1,3,Bumpyness,1
14,4,1,3,Adhesiveness,1
14,4,2,0,Roughness,2
14,4,2,0,Sharpness,7
14,4,2,0,Bumpyness,2
14,4,2,0,Adhesiveness,2
14,4,2,1,Roughness,6
14,4,2,1,Sharpness,5
14,4,2,1,Bumpyness,70
14,4,2,1,Adhesiveness,3
14,4,2,2,Roughness,8
14,4,2,2,Sharpness,10
14,4,2,2,Bumpyness,3
14,4,2,2,Adhesiveness,6
14,4,2,3,Roughness,1
14,4,2,3,Sharpness,1
14,4,2,3,Bumpyness,1
14,4,2,3,Adhesiveness,1
15,0,0,0,Roughness,9
15,0,0,0,Sharpness,4
15,0,0,0,Bumpyness,5
15,0,0,0,Adhesiveness,2
15,0,0,1,Roughness,25
15,0,0,1,Sharpness,8
15,0,0,1,Bumpyness,19
15,0,0,1,Adhesiveness,3
15,0,0,2,Roughness,16
15,0,0,2,Sharpness,30
15,0,0,2,Bumpyness,3
15,0,0,2,Adhesiveness,2
15,0,0,3,Roughness,9
15,0,0,3,Sharpness,4
15,0,0,3,Bumpyness,6
15,0,0,3,Adhesiveness,2
15,0,1,0,Roughness,4
15,0,1,0,Sharpness,19
15,0,1,0,Bumpyness,25
15,0,1,0,Adhesiveness,3
15,0,1,1,Roughness,8
15,0,1,1,Sharpness,14
15,0,1,1,Bumpyness,10
15,0,1,1,Adhesiveness,3
15,0,1,2,Roughness,25
15,0,1,2,Sharpness,18
15,0,1,2,Bumpyness,4
15,0,1,2,Adhesiveness,5
15,0,1,3,Roughness,12
15,0,1,3,Sharpness,17
15,0,1,3,Bumpyness,3
15,0,1,3,Adhesiveness,3
15,0,2,0,Roughness,5
15,0,2,0,Sharpness,4
15,0,2,0,Bumpyness,14
15,0,2,0,Adhesiveness,3
15,0,2,1,Roughness,20
15,0,2,1,Sharpness,9
15,0,2,1,Bumpyness,4
15,0,2,1,Adhesiveness,4
15,0,2,2,Roughness,28
15,0,2,2,Sharpness,18
15,0,2,2,Bumpyness,3
15,0,2,2,Adhesiveness,4
15,0,2,3,Roughness,9
15,0,2,3,Sharpness,24
15,0,2,3,Bumpyness,8
15,0,2,3,Adhesiveness,6
15,1,0,0,Roughness,6
15,1,0,0,Sharpness,4
15,1,0,0,Bumpyness,9
15,1,0,0,Adhesiveness,3
15,1,0,1,Roughness,26
15,1,0,1,Sharpness,7
15,1,0,1,Bumpyness,14
15,1,0,1,Adhesiveness,4
15,1,0,2,Roughness,22
15,1,0,2,Sharpness,18
15,1,0,2,Bumpyness,12
15,1,0,2,Adhesiveness,4
15,1,0,3,Roughness,21
15,1,0,3,Sharpness,4
15,1,0,3,Bumpyness,4
15,1,0,3,Adhesiveness,2
15,1,1,0,Roughness,6
15,1,1,0,Sharpness,5
15,1,1,0,Bumpyness,3
15,1,1,0,Adhesiveness,3
15,1,1,1,Roughness,17
15,1,1,1,Sharpness,22
15,1,1,1,Bumpyness,12
15,1,1,1,Adhesiveness,6
15,1,1,2,Roughness,7
15,1,1,2,Sharpness,24
15,1,1,2,Bumpyness,8
15,1,1,2,Adhesiveness,6
15,1,1,3,Roughness,8
15,1,1,3,Sharpness,13
15,1,1,3,Bumpyness,12
15,1,1,3,Adhesiveness,3
15,1,2,0,Roughness,6
15,1,2,0,Sharpness,16
15,1,2,0,Bumpyness,6
15,1,2,0,Adhesiveness,2
15,1,2,1,Roughness,19
15,1,2,1,Sharpness,18
15,1,2,1,Bumpyness,7
15,1,2,1,Adhesiveness,5
15,1,2,2,Roughness,20
15,1,2,2,Sharpness,21
15,1,2,2,Bumpyness,9
15,1,2,2,Adhesiveness,6
15,1,2,3,Roughness,16
15,1,2,3,Sharpness,16
15,1,2,3,Bumpyness,4
15,1,2,3,Adhesiveness,4
15,2,0,0,Roughness,5
15,2,0,0,Sharpness,3
15,2,0,0,Bumpyness,3
15,2,0,0,Adhesiveness,2
15,2,0,1,Roughness,18
15,2,0,1,Sharpness,8
15,2,0,1,Bumpyness,8
15,2,0,1,Adhesiveness,5
15,2,0,2,Roughness,12
15,2,0,2,Sharpness,6
15,2,0,2,Bumpyness,5
15,2,0,2,Adhesiveness,4
15,2,0,3,Roughness,6
15,2,0,3,Sharpness,4
15,2,0,3,Bumpyness,16
15,2,0,3,Adhesiveness,4
15,2,1,0,Roughness,24
15,2,1,0,Sharpness,4
15,2,1,0,Bumpyness,8
15,2,1,0,Adhesiveness,3
15,2,1,1,Roughness,15
15,2,1,1,Sharpness,13
15,2,1,1,Bumpyness,27
15,2,1,1,Adhesiveness,4
15,2,1,2,Roughness,18
15,2,1,2,Sharpness,17
15,2,1,2,Bumpyness,4
15,2,1,2,Adhesiveness,5
15,2,1,3,Roughness,6
15,2,1,3,Sharpness,15
15,2,1,3,Bumpyness,30
15,2,1,3,Adhesiveness,3
15,2,2,0,Roughness,14
15,2,2,0,Sharpness,18
15,2,2,0,Bumpyness,3
15,2,2,0,Adhesiveness,4
15,2,2,1,Roughness,15
15,2,2,1,Sharpness,16
15,2,2,1,Bumpyness,30
15,2,2,1,Adhesiveness,4
15,2,2,2,Roughness,13
15,2,2,2,Sharpness,19
15,2,2,2,Bumpyness,25
15,2,2,2,Adhesiveness,2
15,2,2,3,Roughness,8
15,2,2,3,Sharpness,8
15,2,2,3,Bumpyness,17
15,2,2,3,Adhesiveness,5
15,3,0,0,Roughness,12
15,3,0,0,Sharpness,5
15,3,0,0,Bumpyness,12
15,3,0,0,Adhesiveness,3
15,3,0,1,Roughness,8
15,3,0,1,Sharpness,15
15,3,0,1,Bumpyness,30
15,3,0,1,Adhesiveness,3
15,3,0,2,Roughness,18
15,3,0,2,Sharpness,14
15,3,0,2,Bumpyness,28
15,3,0,2,Adhesiveness,2
15,3,0,3,Roughness,6
15,3,0,3,Sharpness,11
15,3,0,3,Bumpyness,24
15,3,0,3,Adhesiveness,3
15,3,1,0,Roughness,9
15,3,1,0,Sharpness,10
15,3,1,0,Bumpyness,15
15,3,1,0,Adhesiveness,3
15,3,1,1,Roughness,7
15,3,1,1,Sharpness,14
15,3,1,1,Bumpyness,25
15,3,1,1,Adhesiveness,3
15,3,1,2,Roughness,15
15,3,1,2,Sharpness,5
15,3,1,2,Bumpyness,21
15,3,1,2,Adhesiveness,3
15,3,1,3,Roughness,18
15,3,1,3,Sharpness,14
15,3,1,3,Bumpyness,18
15,3,1,3,Adhesiveness,4
15,3,2,0,Roughness,12
15,3,2,0,Sharpness,7
15,3,2,0,Bumpyness,8
15,3,2,0,Adhesiveness,3
15,3,2,1,Roughness,4
15,3,2,1,Sharpness,8
15,3,2,1,Bumpyness,26
15,3,2,1,Adhesiveness,4
15,3,2,2,Roughness,14
15,3,2,2,Sharpness,7
15,3,2,2,Bumpyness,27
15,3,2,2,Adhesiveness,2
15,3,2,3,Roughness,7
15,3,2,3,Sharpness,12
15,3,2,3,Bumpyness,18
15,3,2,3,Adhesiveness,3
15,4,0,0,Roughness,4
15,4,0,0,Sharpness,3
15,4,0,0,Bumpyness,6
15,4,0,0,Adhesiveness,2
15,4,0,1,Roughness,13
15,4,0,1,Sharpness,5
15,4,0,1,Bumpyness,40
15,4,0,1,Adhesiveness,2
15,4,0,2,Roughness,10
15,4,0,2,Sharpness,17
15,4,0,2,Bumpyness,30
15,4,0,2,Adhesiveness,4
15,4,0,3,Roughness,2
15,4,0,3,Sharpness,3
15,4,0,3,Bumpyness,2
15,4,0,3,Adhesiveness,2
15,4,1,0,Roughness,2
15,4,1,0,Sharpness,6
15,4,1,0,Bumpyness,34
15,4,1,0,Adhesiveness,3
15,4,1,1,Roughness,15
15,4,1,1,Sharpness,15
15,4,1,1,Bumpyness,25
15,4,1,1,Adhesiveness,4
15,4,1,2,Roughness,16
15,4,1,2,Sharpness,19
15,4,1,2,Bumpyness,27
15,4,1,2,Adhesiveness,3
15,4,1,3,Roughness,8
15,4,1,3,Sharpness,14
15,4,1,3,Bumpyness,24
15,4,1,3,Adhesiveness,3
15,4,2,0,Roughness,18
15,4,2,0,Sharpness,4
15,4,2,0,Bumpyness,15
15,4,2,0,Adhesiveness,3
15,4,2,1,Roughness,10
15,4,2,1,Sharpness,15
15,4,2,1,Bumpyness,34
15,4,2,1,Adhesiveness,4
15,4,2,2,Roughness,13
15,4,2,2,Sharpness,22
15,4,2,2,Bumpyness,36
15,4,2,2,Adhesiveness,3
15,4,2,3,Roughness,16
15,4,2,3,Sharpness,9
15,4,2,3,Bumpyness,29
15,4,2,3,Adhesiveness,2
16,0,0,0,Roughness,9
16,0,0,0,Sharpness,28
16,0,0,0,Bumpyness,30
16,0,0,0,Adhesiveness,2
16,0,0,1,Roughness,5
16,0,0,1,Sharpness,20
16,0,0,1,Bumpyness,35
16,0,0,1,Adhesiveness,15
16,0,0,2,Roughness,12
16,0,0,2,Sharpness,9
16,0,0,2,Bumpyness,35
16,0,0,2,Adhesiveness,7
16,0,0,3,Roughness,12
16,0,0,3,Sharpness,8
16,0,0,3,Bumpyness,32
16,0,0,3,Adhesiveness,12
16,0,1,0,Roughness,1
16,0,1,0,Sharpness,5
16,0,1,0,Bumpyness,30
16,0,1,0,Adhesiveness,12
16,0,1,1,Roughness,9
16,0,1,1,Sharpness,25
16,0,1,1,Bumpyness,40
16,0,1,1,Adhesiveness,15
16,0,1,2,Roughness,15
16,0,1,2,Sharpness,15
16,0,1,2,Bumpyness,40
16,0,1,2,Adhesiveness,7
16,0,1,3,Roughness,12
16,0,1,3,Sharpness,27
16,0,1,3,Bumpyness,35
16,0,1,3,Adhesiveness,6
16,0,2,0,Roughness,13
16,0,2,0,Sharpness,29
16,0,2,0,Bumpyness,35
16,0,2,0,Adhesiveness,2
16,0,2,1,Roughness,29
16,0,2,1,Sharpness,30
16,0,2,1,Bumpyness,65
16,0,2,1,Adhesiveness,15
16,0,2,2,Roughness,25
16,0,2,2,Sharpness,40
16,0,2,2,Bumpyness,60
16,0,2,2,Adhesiveness,20
16,0,2,3,Roughness,16
16,0,2,3,Sharpness,32
16,0,2,3,Bumpyness,40
16,0,2,3,Adhesiveness,16
16,1,0,0,Roughness,4
16,1,0,0,Sharpness,5
16,1,0,0,Bumpyness,30
16,1,0,0,Adhesiveness,7
16,1,0,1,Roughness,10
16,1,0,1,Sharpness,25
16,1,0,1,Bumpyness,35
16,1,0,1,Adhesiveness,15
16,1,0,2,Roughness,15
16,1,0,2,Sharpness,15
16,1,0,2,Bumpyness,45
16,1,0,2,Adhesiveness,5
16,1,0,3,Roughness,6
16,1,0,3,Sharpness,7
16,1,0,3,Bumpyness,30
16,1,0,3,Adhesiveness,6
16,1,1,0,Roughness,9
16,1,1,0,Sharpness,5
16,1,1,0,Bumpyness,35
16,1,1,0,Adhesiveness,5
16,1,1,1,Roughness,16
16,1,1,1,Sharpness,45
16,1,1,1,Bumpyness,45
16,1,1,1,Adhesiveness,5
16,1,1,2,Roughness,15
16,1,1,2,Sharpness,36
16,1,1,2,Bumpyness,40
16,1,1,2,Adhesiveness,5
16,1,1,3,Roughness,12
16,1,1,3,Sharpness,30
16,1,1,3,Bumpyness,35
16,1,1,3,Adhesiveness,2
16,1,2,0,Roughness,15
16,1,2,0,Sharpness,20
16,1,2,0,Bumpyness,35
16,1,2,0,Adhesiveness,10
16,1,2,1,Roughness,10
16,1,2,1,Sharpness,25
16,1,2,1,Bumpyness,40
16,1,2,1,Adhesiveness,12
16,1,2,2,Roughness,20
16,1,2,2,Sharpness,30
16,1,2,2,Bumpyness,55
16,1,2,2,Adhesiveness,21
16,1,2,3,Roughness,6
16,1,2,3,Sharpness,20
16,1,2,3,Bumpyness,32
16,1,2,3,Adhesiveness,12
16,2,0,0,Roughness,5
16,2,0,0,Sharpness,5
16,2,0,0,Bumpyness,40
16,2,0,0,Adhesiveness,5
16,2,0,1,Roughness,7
16,2,0,1,Sharpness,7
16,2,0,1,Bumpyness,35
16,2,0,1,Adhesiveness,7
16,2,0,2,Roughness,12
16,2,0,2,Sharpness,26
16,2,0,2,Bumpyness,40
16,2,0,2,Adhesiveness,21
16,2,0,3,Roughness,6
16,2,0,3,Sharpness,20
16,2,0,3,Bumpyness,35
16,2,0,3,Adhesiveness,10
16,2,1,0,Roughness,2
16,2,1,0,Sharpness,5
16,2,1,0,Bumpyness,30
16,2,1,0,Adhesiveness,10
16,2,1,1,Roughness,25
16,2,1,1,Sharpness,26
16,2,1,1,Bumpyness,40
16,2,1,1,Adhesiveness,10
16,2,1,2,Roughness,10
16,2,1,2,Sharpness,15
16,2,1,2,Bumpyness,36
16,2,1,2,Adhesiveness,12
16,2,1,3,Roughness,9
16,2,1,3,Sharpness,25
16,2,1,3,Bumpyness,40
16,2,1,3,Adhesiveness,25
16,2,2,0,Roughness,14
16,2,2,0,Sharpness,40
16,2,2,0,Bumpyness,40
16,2,2,0,Adhesiveness,2
16,2,2,1,Roughness,18
16,2,2,1,Sharpness,35
16,2,2,1,Bumpyness,56
16,2,2,1,Adhesiveness,20
16,2,2,2,Roughness,15
16,2,2,2,Sharpness,30
16,2,2,2,Bumpyness,45
16,2,2,2,Adhesiveness,15
16,2,2,3,Roughness,9
16,2,2,3,Sharpness,35
16,2,2,3,Bumpyness,35
16,2,2,3,Adhesiveness,17
16,3,0,0,Roughness,10
16,3,0,0,Sharpness,30
16,3,0,0,Bumpyness,30
16,3,0,0,Adhesiveness,5
16,3,0,1,Roughness,6
16,3,0,1,Sharpness,5
16,3,0,1,Bumpyness,30
16,3,0,1,Adhesiveness,5
16,3,0,2,Roughness,15
16,3,0,2,Sharpness,32
16,3,0,2,Bumpyness,35
16,3,0,2,Adhesiveness,6
16,3,0,3,Roughness,3
16,3,0,3,Sharpness,7
16,3,0,3,Bumpyness,30
16,3,0,3,Adhesiveness,7
16,3,1,0,Roughness,9
16,3,1,0,Sharpness,5
16,3,1,0,Bumpyness,30
16,3,1,0,Adhesiveness,5
16,3,1,1,Roughness,10
16,3,1,1,Sharpness,26
16,3,1,1,Bumpyness,37
16,3,1,1,Adhesiveness,15
16,3,1,2,Roughness,13
16,3,1,2,Sharpness,35
16,3,1,2,Bumpyness,45
16,3,1,2,Adhesiveness,20
16,3,1,3,Roughness,15
16,3,1,3,Sharpness,20
16,3,1,3,Bumpyness,60
16,3,1,3,Adhesiveness,16
16,3,2,0,Roughness,10
16,3,2,0,Sharpness,10
16,3,2,0,Bumpyness,30
16,3,2,0,Adhesiveness,8
16,3,2,1,Roughness,20
16,3,2,1,Sharpness,50
16,3,2,1,Bumpyness,50
16,3,2,1,Adhesiveness,10
16,3,2,2,Roughness,16
16,3,2,2,Sharpness,35
16,3,2,2,Bumpyness,40
16,3,2,2,Adhesiveness,5
16,3,2,3,Roughness,12
16,3,2,3,Sharpness,26
16,3,2,3,Bumpyness,42
16,3,2,3,Adhesiveness,20
16,4,0,0,Roughness,5
16,4,0,0,Sharpness,0
16,4,0,0,Bumpyness,30
16,4,0,0,Adhesiveness,5
16,4,0,1,Roughness,15
16,4,0,1,Sharpness,29
16,4,0,1,Bumpyness,35
16,4,0,1,Adhesiveness,12
16,4,0,2,Roughness,20
16,4,0,2,Sharpness,30
16,4,0,2,Bumpyness,30
16,4,0,2,Adhesiveness,12
16,4,0,3,Roughness,5
16,4,0,3,Sharpness,6
16,4,0,3,Bumpyness,35
16,4,0,3,Adhesiveness,8
16,4,1,0,Roughness,7
16,4,1,0,Sharpness,10
16,4,1,0,Bumpyness,40
16,4,1,0,Adhesiveness,20
16,4,1,1,Roughness,5
16,4,1,1,Sharpness,16
16,4,1,1,Bumpyness,35
16,4,1,1,Adhesiveness,10
16,4,1,2,Roughness,25
16,4,1,2,Sharpness,30
16,4,1,2,Bumpyness,50
16,4,1,2,Adhesiveness,15
16,4,1,3,Roughness,25
16,4,1,3,Sharpness,29
16,4,1,3,Bumpyness,45
16,4,1,3,Adhesiveness,15
16,4,2,0,Roughness,2
16,4,2,0,Sharpness,5
16,4,2,0,Bumpyness,35
16,4,2,0,Adhesiveness,12
16,4,2,1,Roughness,30
16,4,2,1,Sharpness,25
16,4,2,1,Bumpyness,40
16,4,2,1,Adhesiveness,12
16,4,2,2,Roughness,17
16,4,2,2,Sharpness,39
16,4,2,2,Bumpyness,45
16,4,2,2,Adhesiveness,16
16,4,2,3,Roughness,10
16,4,2,3,Sharpness,9
16,4,2,3,Bumpyness,35
16,4,2,3,Adhesiveness,6
17,0,0,0,Roughness,4
17,0,0,0,Sharpness,41
17,0,0,0,Bumpyness,35
17,0,0,0,Adhesiveness,26
17,0,0,1,Roughness,18
17,0,0,1,Sharpness,45
17,0,0,1,Bumpyness,19
17,0,0,1,Adhesiveness,43
17,0,0,2,Roughness,26
17,0,0,2,Sharpness,45
17,0,0,2,Bumpyness,35
17,0,0,2,Adhesiveness,47
17,0,0,3,Roughness,15
17,0,0,3,Sharpness,49
17,0,0,3,Bumpyness,18
17,0,0,3,Adhesiveness,41
17,0,1,0,Roughness,16
17,0,1,0,Sharpness,30
17,0,1,0,Bumpyness,15
17,0,1,0,Adhesiveness,38
17,0,1,1,Roughness,42
17,0,1,1,Sharpness,47
17,0,1,1,Bumpyness,38
17,0,1,1,Adhesiveness,43
17,0,1,2,Roughness,70
17,0,1,2,Sharpness,50
17,0,1,2,Bumpyness,25
17,0,1,2,Adhesiveness,50
17,0,1,3,Roughness,16
17,0,1,3,Sharpness,70
17,0,1,3,Bumpyness,35
17,0,1,3,Adhesiveness,30
17,0,2,0,Roughness,39
17,0,2,0,Sharpness,10
17,0,2,0,Bumpyness,30
17,0,2,0,Adhesiveness,50
17,0,2,1,Roughness,70
17,0,2,1,Sharpness,56
17,0,2,1,Bumpyness,68
17,0,2,1,Adhesiveness,38
17,0,2,2,Roughness,60
17,0,2,2,Sharpness,78
17,0,2,2,Bumpyness,70
17,0,2,2,Adhesiveness,40
17,0,2,3,Roughness,22
17,0,2,3,Sharpness,80
17,0,2,3,Bumpyness,35
17,0,2,3,Adhesiveness,50
17,1,0,0,Roughness,8
17,1,0,0,Sharpness,12
17,1,0,0,Bumpyness,15
17,1,0,0,Adhesiveness,34
17,1,0,1,Roughness,17
17,1,0,1,Sharpness,50
17,1,0,1,Bumpyness,33
17,1,0,1,Adhesiveness,40
17,1,0,2,Roughness,25
17,1,0,2,Sharpness,63
17,1,0,2,Bumpyness,24
17,1,0,2,Adhesiveness,12
17,1,0,3,Roughness,10
17,1,0,3,Sharpness,69
17,1,0,3,Bumpyness,18
17,1,0,3,Adhesiveness,31
17,1,1,0,Roughness,12
17,1,1,0,Sharpness,5
17,1,1,0,Bumpyness,25
17,1,1,0,Adhesiveness,18
17,1,1,1,Roughness,70
17,1,1,1,Sharpness,75
17,1,1,1,Bumpyness,64
17,1,1,1,Adhesiveness,46
17,1,1,2,Roughness,40
17,1,1,2,Sharpness,70
17,1,1,2,Bumpyness,47
17,1,1,2,Adhesiveness,16
17,1,1,3,Roughness,25
17,1,1,3,Sharpness,60
17,1,1,3,Bumpyness,27
17,1,1,3,Adhesiveness,12
17,1,2,0,Roughness,18
17,1,2,0,Sharpness,45
17,1,2,0,Bumpyness,35
17,1,2,0,Adhesiveness,40
17,1,2,1,Roughness,39
17,1,2,1,Sharpness,6
17,1,2,1,Bumpyness,75
17,1,2,1,Adhesiveness,35
17,1,2,2,Roughness,35
17,1,2,2,Sharpness,40
17,1,2,2,Bumpyness,48
17,1,2,2,Adhesiveness,40
17,1,2,3,Roughness,30
17,1,2,3,Sharpness,70
17,1,2,3,Bumpyness,50
17,1,2,3,Adhesiveness,41
17,2,0,0,Roughness,9
17,2,0,0,Sharpness,3
17,2,0,0,Bumpyness,2
17,2,0,0,Adhesiveness,30
17,2,0,1,Roughness,25
17,2,0,1,Sharpness,15
17,2,0,1,Bumpyness,36
17,2,0,1,Adhesiveness,30.5
17,2,0,2,Roughness,22
17,2,0,2,Sharpness,75
17,2,0,2,Bumpyness,20
17,2,0,2,Adhesiveness,35
17,2,0,3,Roughness,15
17,2,0,3,Sharpness,75
17,2,0,3,Bumpyness,35
17,2,0,3,Adhesiveness,22
17,2,1,0,Roughness,15.5
17,2,1,0,Sharpness,25
17,2,1,0,Bumpyness,12
17,2,1,0,Adhesiveness,27
17,2,1,1,Roughness,21
17,2,1,1,Sharpness,76
17,2,1,1,Bumpyness,36
17,2,1,1,Adhesiveness,36
17,2,1,2,Roughness,48
17,2,1,2,Sharpness,52
17,2,1,2,Bumpyness,35
17,2,1,2,Adhesiveness,46
17,2,1,3,Roughness,18
17,2,1,3,Sharpness,77
17,2,1,3,Bumpyness,35.5
17,2,1,3,Adhesiveness,28
17,2,2,0,Roughness,23
